movie_title,review
"Thin Line Between Love and Hate, A (1996)","S Jay
9 months ago
A for ABSOLUTELY the best movie ever. Hands down!!!!!!!!!!!!

I'm currently watching it as I type my review 🤣🤣

Where do I start?  I've seen this movie a million trillion times and it neverrrrrrrr everrrrrrrrr gets old.  

I laugh and laugh as if I dont know what's going to occur next 🤷🏽‍♀️ but you know what they say ""You may just have missed something the first time""


PS- classic movie that I can watch over and over 😀❤
2 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Faraan Babar
3 months ago
This is such an exceptional awesome romance comedy film ever, the correct summer, the correct year and even before Lynn Whitfield arrived in the main sitcom in both episodes of Martin Sitcom season 5 going overboard.I wish to praise Martin Payne and Della Reese for their performances as the main family with Miguel Nunez that appeared in the sitcom aswell from the 2nd season and the 1 of them all with the powerful highest grossing awesome looks ever Lynn Whitfield, i watched this at my old home.
4 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Murad Anderson
8 months ago
This movie had my wife and I cracking up. Martin just wilding all over the place. Lmao just end up playing with the wrong one. I love how the crazy drama got added in the movie. A real 5 star movie with a great mixture of genres.
Was this review helpful to you?
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","HighVoltage Shock
3 years ago
While not entirely uninteresting, this Martin Lawrence vehicle is extremely uneven as it doesn’t seem to know if it wants to be a romantic comedy with urban overtones or a nerve-wracking FATAL ATTRACTION esque suspense-thriller. When it leans too jarringly close to the latter (especially during its intensely grim finale), it largely hinders its brighter moments, making it an unfocused misfire. The likable cast, however, makes it watchable.
Was this review helpful to you?
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Russian Roll
4 months ago
This is a true story. Women and Men playing with each others feelings. This movie was funny and heart breaking at the same time. The crazy lady did very well being a bad b""""ch.
Was this review helpful to you?
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","joseph gibbons
3 years ago
A real classic. Martin Lawrence does not get enough credit for his unique creative input for the work he has does throughout his career. This is one of his finest works in film.
5 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Mario S. Sanchez
2 years ago
A good movie with Martin Lawrence. He's a women lover who ""didn't love"" the wrong one and couldn't get out. Got nasty in the end 😱
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Davon Smith
4 months ago
This movie being rated so terrible is ridiculous to me and I know it’s either because it came out before reviews was a thing or because African American reviewers aren’t the Majority
Was this review helpful to you?
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","TANEKA HAIRSTON
2 years ago
I loved this movie! Martin Lawrence did a great job as we as Lynn Whitfield
3 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Faith Bowman
9 months ago
It’s just so far fetched that Lynn Whitley’s character would bother with this horrible, coarse, dishonest and low class man. It’s too far of a stretch.
2 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Chandra Anderson
9 months ago
Just one of the best movies ever writing and the cast was all so ""Awesome"".
4 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Shannon Smith
2 years ago
One of my favorite movies of all time! #Classic
3 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","losowaythememegod
9 months ago
This movie was the best comedy drama movie ever I don't know why this movie has 12% rotten tomatoes
3 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","strawberry Kitty
9 months ago
Loved it. Truth stop playing with woman hearts.
4 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Kierra Dixon
9 months ago
i think it was nice but i didn't like when the woman keep breaking his car window
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","MR THE GUZZOMANSHOULDKNOW585
9 months ago
its nice still a good movie in 2019
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Aniahnia Plays
9 months ago
I love this movie it I da bomb!!❤️
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Imala D
3 years ago
Martin Lawrence is the GOAT. Period, I said what tf I said!!!!
3 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","chetna sharma
5 years ago
Very nice movie
2 people found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Manny B.
2 years ago
It look like Martin got pink eye the whole movie
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","I Vaughn
5 years ago
I'm a fan of Martin Lawrence
1 person found this helpful.
Helpful
Unhelpful"
"Thin Line Between Love and Hate, A (1996)","Darnell Godwin
9 months ago
It Teach You About Love and Hate
2 people found this helpful.
Helpful
Unhelpful"
High School High (1996),"Devon Kaijuwarrior
a year ago
I really enjoy this film every now and then. However, it's something about this movie that falls short of the high potential of the Zucker Brothers. It has it's shape but no form. I'm recommend a watch if you're int ok spoofs.

Two and a half stars.
1 person found this helpful.
Helpful
Unhelpful"
High School High (1996),"Adam Pellett
2 years ago
This is a god awful unfunniest comedy of the 1990's.
It lost focus in developing characters, comedy antics, even romance
especially of two cute black couples but unfortunately, it didn't deliver hilarity only gives an F- for not making good progress of comedy even it's parodies. I don't recommend this movie ever. Sorry, Jon.

CRITIC: It stinks. 

My thoughts exactly.
1 person found this helpful.
Helpful
Unhelpful"
High School High (1996),"David Clark
9 months ago
Halirious high school comedy from the 90s.  Don't expect anything spectacular.  Still quite entertaining, works mostly for me due to Jon Lovitz performance.
1 person found this helpful.
Helpful
Unhelpful"
High School High (1996),"RLBF
2 years ago
A light hearted & goofy satire of movies such as 'Dangerous Minds' that is still feel good. a personal 10/10.
3 people found this helpful.
Helpful
Unhelpful"
High School High (1996),"Shagadelic 42
3 months ago
This movie was HILARIOUS, my parents and I used to watch it all the time. My mom literally calls me ""Anferny"" because of this movie 😂
Was this review helpful to you?
Helpful
Unhelpful"
High School High (1996),"Stephanie Gibson
a year ago
This was Epic worth a watch!!!
Was this review helpful to you?
Helpful
Unhelpful"
High School High (1996),"Jonathon waser
3 years ago
Funny classic movie...great characters
Was this review helpful to you?
Helpful
Unhelpful"
High School High (1996),"Steve Peterson
9 months ago
a good movie in spite of itself.
Was this review helpful to you?
Helpful
Unhelpful"
High School High (1996),"Bikram Singh
9 months ago
waste of time 3 star
Was this review helpful to you?
Helpful
Unhelpful"
High School High (1996),"Haiden Nettle
9 months ago
Seeems a lil insensative         h
1 person found this helpful.
Helpful
Unhelpful"
High School High (1996),"Jun Li
9 months ago
i am not sure
Was this review helpful to you?
Helpful
Unhelpful"
"Hate (Haine, La) (1995)","Jag Uar
4 years ago
Story: 4/5. This is one of those linear growth stories where you follow a band of brothers (non-literal) through one very important day in their lives. This leads to the development of the story being quite gradual and aided by careful attention to detail. This film does that really well, managing to make most of its screen time pivotal to the story. It comes with the territory that certain segments will come off as just 'hanging with the boys' and it seems to at points until the eventual payoff ...MORE
30 people found this helpful.
Helpful
Unhelpful"
"Hate (Haine, La) (1995)","wyall on
5 months ago
La haine is one of those movies that I really needed to pay attention to every detail in order to fully understand and live the experience. But... It was hard for me to classify or rate this movie.

The best things here are the dialogue and the photography, which are amazing.
But many times while the movie was playing I felt that many dialogue scenes or even a whole scene doesn't actually bring much to the theme of the movie, so it felt, not specifically unnecessary, but just confusing. 

I'm no ...MORE
1 person found this helpful.
Helpful
Unhelpful"
"Hate (Haine, La) (1995)","Pablo Podhorzer
2 years ago
A Jew, a Black and an Arab walk into Paris. This standout lighting in a bottle marks an before and after for the representation of the lumpen-proletariat. The French young marginals stranded in the ugly council buildings of the Parisian banlieue just had a night of violent altercations with the local police, whose function is to protect the normal life of the bourgeoisie. The constant moving camera and triptych mise-en-scene scream cinema during the entire runtime until we reach the expected den ...MORE
9 people found this helpful.
Helpful
Unhelpful"
"Hate (Haine, La) (1995)","Taky C
2 years ago
A cinematic masterpiece. A very simple plot that is a realistic and relatable experience of teenage boys getting by in rough areas. The relatability really connects us to the characters and we go through an emotional rollercoaster with deeper messages about struggle, politics and society. The ending absolutely shocked me. Left me feeling the most any movie has ever done. My personal favourite.
6 people found this helpful.
Helpful
Unhelpful"
